time,pitch,roll,yaw,trans_ap,trans_ml,trans_ud,scale
5.366,0,7.4594,0,0,0,0,1
5.367,0,7.4174,0,0,0,0,1
5.368,0,7.3751,0,0,0,0,1
5.369,0,7.3326,0,0,0,0,1
5.37,0,7.2897,0,0,0,0,1
5.371,0,7.2465,0,0,0,0,1
5.372,0,7.2031,0,0,0,0,1
5.373,0,7.1594,0,0,0,0,1
5.374,0,7.1154,0,0,0,0,1
5.375,0,7.0711,0,0,0,0,1
5.376,0,7.0265,0,0,0,0,1
5.377,0,6.9817,0,0,0,0,1
5.378,0,6.9365,0,0,0,0,1
5.379,0,6.8911,0,0,0,0,1
5.38,0,6.8455,0,0,0,0,1
5.381,0,6.7995,0,0,0,0,1
5.382,0,6.7533,0,0,0,0,1
5.383,0,6.7069,0,0,0,0,1
5.384,0,6.6601,0,0,0,0,1
5.385,0,6.6131,0,0,0,0,1
5.386,0,6.5659,0,0,0,0,1
5.387,0,6.5183,0,0,0,0,1
5.388,0,6.4706,0,0,0,0,1
5.389,0,6.4225,0,0,0,0,1
5.39,0,6.3742,0,0,0,0,1
5.391,0,6.3257,0,0,0,0,1
5.392,0,6.2769,0,0,0,0,1
5.393,0,6.2279,0,0,0,0,1
5.394,0,6.1786,0,0,0,0,1
5.395,0,6.1291,0,0,0,0,1
5.396,0,6.0793,0,0,0,0,1
5.397,0,6.0293,0,0,0,0,1
5.398,0,5.979,0,0,0,0,1
5.399,0,5.9286,0,0,0,0,1
5.4,0,5.8779,0,0,0,0,1
5.401,0,5.8269,0,0,0,0,1
5.402,0,5.7757,0,0,0,0,1
5.403,0,5.7243,0,0,0,0,1
5.404,0,5.6727,0,0,0,0,1
5.405,0,5.6208,0,0,0,0,1
5.406,0,5.5688,0,0,0,0,1
5.407,0,5.5165,0,0,0,0,1
5.408,0,5.4639,0,0,0,0,1
5.409,0,5.4112,0,0,0,0,1
5.41,0,5.3583,0,0,0,0,1
5.411,0,5.3051,0,0,0,0,1
5.412,0,5.2517,0,0,0,0,1
5.413,0,5.1982,0,0,0,0,1
5.414,0,5.1444,0,0,0,0,1
5.415,0,5.0904,0,0,0,0,1
5.416,0,5.0362,0,0,0,0,1
5.417,0,4.9819,0,0,0,0,1
5.418,0,4.9273,0,0,0,0,1
5.419,0,4.8725,0,0,0,0,1
5.42,0,4.8175,0,0,0,0,1
5.421,0,4.7624,0,0,0,0,1
5.422,0,4.707,0,0,0,0,1
5.423,0,4.6515,0,0,0,0,1
5.424,0,4.5958,0,0,0,0,1
5.425,0,4.5399,0,0,0,0,1
5.426,0,4.4838,0,0,0,0,1
5.427,0,4.4276,0,0,0,0,1
5.428,0,4.3712,0,0,0,0,1
5.429,0,4.3146,0,0,0,0,1
5.43,0,4.2578,0,0,0,0,1
5.431,0,4.2009,0,0,0,0,1
5.432,0,4.1438,0,0,0,0,1
5.433,0,4.0865,0,0,0,0,1
5.434,0,4.0291,0,0,0,0,1
5.435,0,3.9715,0,0,0,0,1
5.436,0,3.9137,0,0,0,0,1
5.437,0,3.8558,0,0,0,0,1
5.438,0,3.7978,0,0,0,0,1
5.439,0,3.7396,0,0,0,0,1
5.44,0,3.6812,0,0,0,0,1
5.441,0,3.6228,0,0,0,0,1
5.442,0,3.5641,0,0,0,0,1
5.443,0,3.5053,0,0,0,0,1
5.444,0,3.4464,0,0,0,0,1
5.445,0,3.3874,0,0,0,0,1
5.446,0,3.3282,0,0,0,0,1
5.447,0,3.2689,0,0,0,0,1
5.448,0,3.2094,0,0,0,0,1
5.449,0,3.1499,0,0,0,0,1
5.45,0,3.0902,0,0,0,0,1
5.451,0,3.0304,0,0,0,0,1
5.452,0,2.9704,0,0,0,0,1
5.453,0,2.9104,0,0,0,0,1
5.454,0,2.8502,0,0,0,0,1
5.455,0,2.7899,0,0,0,0,1
5.456,0,2.7295,0,0,0,0,1
5.457,0,2.669,0,0,0,0,1
5.458,0,2.6084,0,0,0,0,1
5.459,0,2.5477,0,0,0,0,1
5.46,0,2.4869,0,0,0,0,1
5.461,0,2.426,0,0,0,0,1
5.462,0,2.365,0,0,0,0,1
5.463,0,2.3039,0,0,0,0,1
5.464,0,2.2427,0,0,0,0,1
5.465,0,2.1814,0,0,0,0,1
5.466,0,2.1201,0,0,0,0,1
5.467,0,2.0586,0,0,0,0,1
5.468,0,1.9971,0,0,0,0,1
5.469,0,1.9355,0,0,0,0,1
5.47,0,1.8738,0,0,0,0,1
5.471,0,1.8121,0,0,0,0,1
5.472,0,1.7502,0,0,0,0,1
5.473,0,1.6883,0,0,0,0,1
5.474,0,1.6264,0,0,0,0,1
5.475,0,1.5643,0,0,0,0,1
5.476,0,1.5023,0,0,0,0,1
5.477,0,1.4401,0,0,0,0,1
5.478,0,1.3779,0,0,0,0,1
5.479,0,1.3156,0,0,0,0,1
5.48,0,1.2533,0,0,0,0,1
5.481,0,1.191,0,0,0,0,1
5.482,0,1.1286,0,0,0,0,1
5.483,0,1.0661,0,0,0,0,1
5.484,0,1.0036,0,0,0,0,1
5.485,0,0.94108,0,0,0,0,1
5.486,0,0.87851,0,0,0,0,1
5.487,0,0.81591,0,0,0,0,1
5.488,0,0.75327,0,0,0,0,1
5.489,0,0.6906,0,0,0,0,1
5.49,0,0.62791,0,0,0,0,1
5.491,0,0.56519,0,0,0,0,1
5.492,0,0.50244,0,0,0,0,1
5.493,0,0.43968,0,0,0,0,1
5.494,0,0.3769,0,0,0,0,1
5.495,0,0.31411,0,0,0,0,1
5.496,0,0.2513,0,0,0,0,1
5.497,0,0.18848,0,0,0,0,1
5.498,0,0.12566,0,0,0,0,1
5.499,0,0.062831,0,0,0,0,1
5.5,0,4.8998e-14,0,0,0,0,1
5.501,-0,-0.062831,-0,-0,-0,-0,1
5.502,-0,-0.12566,-0,-0,-0,-0,1
5.503,-0,-0.18848,-0,-0,-0,-0,1
5.504,-0,-0.2513,-0,-0,-0,-0,1
5.505,-0,-0.31411,-0,-0,-0,-0,1
5.506,-0,-0.3769,-0,-0,-0,-0,1
5.507,-0,-0.43968,-0,-0,-0,-0,1
5.508,-0,-0.50244,-0,-0,-0,-0,1
5.509,-0,-0.56519,-0,-0,-0,-0,1
5.51,-0,-0.62791,-0,-0,-0,-0,1
5.511,-0,-0.6906,-0,-0,-0,-0,1
5.512,-0,-0.75327,-0,-0,-0,-0,1
5.513,-0,-0.81591,-0,-0,-0,-0,1
5.514,-0,-0.87851,-0,-0,-0,-0,1
5.515,-0,-0.94108,-0,-0,-0,-0,1
5.516,-0,-1.0036,-0,-0,-0,-0,1
5.517,-0,-1.0661,-0,-0,-0,-0,1
5.518,-0,-1.1286,-0,-0,-0,-0,1
5.519,-0,-1.191,-0,-0,-0,-0,1
5.52,-0,-1.2533,-0,-0,-0,-0,1
5.521,-0,-1.3156,-0,-0,-0,-0,1
5.522,-0,-1.3779,-0,-0,-0,-0,1
5.523,-0,-1.4401,-0,-0,-0,-0,1
5.524,-0,-1.5023,-0,-0,-0,-0,1
5.525,-0,-1.5643,-0,-0,-0,-0,1
5.526,-0,-1.6264,-0,-0,-0,-0,1
5.527,-0,-1.6883,-0,-0,-0,-0,1
5.528,-0,-1.7502,-0,-0,-0,-0,1
5.529,-0,-1.8121,-0,-0,-0,-0,1
5.53,-0,-1.8738,-0,-0,-0,-0,1
5.531,-0,-1.9355,-0,-0,-0,-0,1
5.532,-0,-1.9971,-0,-0,-0,-0,1
5.533,-0,-2.0586,-0,-0,-0,-0,1
5.534,-0,-2.1201,-0,-0,-0,-0,1
5.535,-0,-2.1814,-0,-0,-0,-0,1
5.536,-0,-2.2427,-0,-0,-0,-0,1
5.537,-0,-2.3039,-0,-0,-0,-0,1
5.538,-0,-2.365,-0,-0,-0,-0,1
5.539,-0,-2.426,-0,-0,-0,-0,1
5.54,-0,-2.4869,-0,-0,-0,-0,1
5.541,-0,-2.5477,-0,-0,-0,-0,1
5.542,-0,-2.6084,-0,-0,-0,-0,1
5.543,-0,-2.669,-0,-0,-0,-0,1
5.544,-0,-2.7295,-0,-0,-0,-0,1
5.545,-0,-2.7899,-0,-0,-0,-0,1
5.546,-0,-2.8502,-0,-0,-0,-0,1
5.547,-0,-2.9104,-0,-0,-0,-0,1
5.548,-0,-2.9704,-0,-0,-0,-0,1
5.549,-0,-3.0304,-0,-0,-0,-0,1
5.55,-0,-3.0902,-0,-0,-0,-0,1
5.551,-0,-3.1499,-0,-0,-0,-0,1
5.552,-0,-3.2094,-0,-0,-0,-0,1
5.553,-0,-3.2689,-0,-0,-0,-0,1
5.554,-0,-3.3282,-0,-0,-0,-0,1
5.555,-0,-3.3874,-0,-0,-0,-0,1
5.556,-0,-3.4464,-0,-0,-0,-0,1
5.557,-0,-3.5053,-0,-0,-0,-0,1
5.558,-0,-3.5641,-0,-0,-0,-0,1
5.559,-0,-3.6228,-0,-0,-0,-0,1
5.56,-0,-3.6812,-0,-0,-0,-0,1
5.561,-0,-3.7396,-0,-0,-0,-0,1
5.562,-0,-3.7978,-0,-0,-0,-0,1
5.563,-0,-3.8558,-0,-0,-0,-0,1
5.564,-0,-3.9137,-0,-0,-0,-0,1
5.565,-0,-3.9715,-0,-0,-0,-0,1
5.566,-0,-4.0291,-0,-0,-0,-0,1
5.567,-0,-4.0865,-0,-0,-0,-0,1
5.568,-0,-4.1438,-0,-0,-0,-0,1
5.569,-0,-4.2009,-0,-0,-0,-0,1
5.57,-0,-4.2578,-0,-0,-0,-0,1
5.571,-0,-4.3146,-0,-0,-0,-0,1
5.572,-0,-4.3712,-0,-0,-0,-0,1
5.573,-0,-4.4276,-0,-0,-0,-0,1
5.574,-0,-4.4838,-0,-0,-0,-0,1
5.575,-0,-4.5399,-0,-0,-0,-0,1
5.576,-0,-4.5958,-0,-0,-0,-0,1
5.577,-0,-4.6515,-0,-0,-0,-0,1
5.578,-0,-4.707,-0,-0,-0,-0,1
5.579,-0,-4.7624,-0,-0,-0,-0,1
5.58,-0,-4.8175,-0,-0,-0,-0,1
5.581,-0,-4.8725,-0,-0,-0,-0,1
5.582,-0,-4.9273,-0,-0,-0,-0,1
5.583,-0,-4.9819,-0,-0,-0,-0,1
5.584,-0,-5.0362,-0,-0,-0,-0,1
5.585,-0,-5.0904,-0,-0,-0,-0,1
5.586,-0,-5.1444,-0,-0,-0,-0,1
5.587,-0,-5.1982,-0,-0,-0,-0,1
5.588,-0,-5.2517,-0,-0,-0,-0,1
5.589,-0,-5.3051,-0,-0,-0,-0,1
5.59,-0,-5.3583,-0,-0,-0,-0,1
5.591,-0,-5.4112,-0,-0,-0,-0,1
5.592,-0,-5.4639,-0,-0,-0,-0,1
5.593,-0,-5.5165,-0,-0,-0,-0,1
5.594,-0,-5.5688,-0,-0,-0,-0,1
5.595,-0,-5.6208,-0,-0,-0,-0,1
5.596,-0,-5.6727,-0,-0,-0,-0,1
5.597,-0,-5.7243,-0,-0,-0,-0,1
5.598,-0,-5.7757,-0,-0,-0,-0,1
5.599,-0,-5.8269,-0,-0,-0,-0,1
5.6,-0,-5.8779,-0,-0,-0,-0,1
5.601,-0,-5.9286,-0,-0,-0,-0,1
5.602,-0,-5.979,-0,-0,-0,-0,1
5.603,-0,-6.0293,-0,-0,-0,-0,1
5.604,-0,-6.0793,-0,-0,-0,-0,1
5.605,-0,-6.1291,-0,-0,-0,-0,1
5.606,-0,-6.1786,-0,-0,-0,-0,1
5.607,-0,-6.2279,-0,-0,-0,-0,1
5.608,-0,-6.2769,-0,-0,-0,-0,1
5.609,-0,-6.3257,-0,-0,-0,-0,1
5.61,-0,-6.3742,-0,-0,-0,-0,1
5.611,-0,-6.4225,-0,-0,-0,-0,1
5.612,-0,-6.4706,-0,-0,-0,-0,1
5.613,-0,-6.5183,-0,-0,-0,-0,1
5.614,-0,-6.5659,-0,-0,-0,-0,1
5.615,-0,-6.6131,-0,-0,-0,-0,1
5.616,-0,-6.6601,-0,-0,-0,-0,1
5.617,-0,-6.7069,-0,-0,-0,-0,1
5.618,-0,-6.7533,-0,-0,-0,-0,1
5.619,-0,-6.7995,-0,-0,-0,-0,1
5.62,-0,-6.8455,-0,-0,-0,-0,1
5.621,-0,-6.8911,-0,-0,-0,-0,1
5.622,-0,-6.9365,-0,-0,-0,-0,1
5.623,-0,-6.9817,-0,-0,-0,-0,1
5.624,-0,-7.0265,-0,-0,-0,-0,1
5.625,-0,-7.0711,-0,-0,-0,-0,1
5.626,-0,-7.1154,-0,-0,-0,-0,1
5.627,-0,-7.1594,-0,-0,-0,-0,1
5.628,-0,-7.2031,-0,-0,-0,-0,1
5.629,-0,-7.2465,-0,-0,-0,-0,1
5.63,-0,-7.2897,-0,-0,-0,-0,1
5.631,-0,-7.3326,-0,-0,-0,-0,1
5.632,-0,-7.3751,-0,-0,-0,-0,1
5.633,-0,-7.4174,-0,-0,-0,-0,1
5.634,-0,-7.4594,-0,-0,-0,-0,1
5.635,-0,-7.5011,-0,-0,-0,-0,1
5.636,-0,-7.5425,-0,-0,-0,-0,1
5.637,-0,-7.5836,-0,-0,-0,-0,1
5.638,-0,-7.6244,-0,-0,-0,-0,1
5.639,-0,-7.6649,-0,-0,-0,-0,1
5.64,-0,-7.7051,-0,-0,-0,-0,1
5.641,-0,-7.745,-0,-0,-0,-0,1
5.642,-0,-7.7846,-0,-0,-0,-0,1
5.643,-0,-7.8239,-0,-0,-0,-0,1
5.644,-0,-7.8629,-0,-0,-0,-0,1
5.645,-0,-7.9016,-0,-0,-0,-0,1
5.646,-0,-7.9399,-0,-0,-0,-0,1
5.647,-0,-7.9779,-0,-0,-0,-0,1
5.648,-0,-8.0157,-0,-0,-0,-0,1
5.649,-0,-8.0531,-0,-0,-0,-0,1
5.65,-0,-8.0902,-0,-0,-0,-0,1
5.651,-0,-8.1269,-0,-0,-0,-0,1
5.652,-0,-8.1634,-0,-0,-0,-0,1
5.653,-0,-8.1995,-0,-0,-0,-0,1
5.654,-0,-8.2353,-0,-0,-0,-0,1
5.655,-0,-8.2708,-0,-0,-0,-0,1
5.656,-0,-8.306,-0,-0,-0,-0,1
5.657,-0,-8.3408,-0,-0,-0,-0,1
5.658,-0,-8.3753,-0,-0,-0,-0,1
5.659,-0,-8.4094,-0,-0,-0,-0,1
5.66,-0,-8.4433,-0,-0,-0,-0,1
5.661,-0,-8.4768,-0,-0,-0,-0,1
5.662,-0,-8.5099,-0,-0,-0,-0,1
5.663,-0,-8.5428,-0,-0,-0,-0,1
5.664,-0,-8.5753,-0,-0,-0,-0,1
5.665,-0,-8.6074,-0,-0,-0,-0,1
5.666,-0,-8.6392,-0,-0,-0,-0,1
5.667,-0,-8.6707,-0,-0,-0,-0,1
5.668,-0,-8.7018,-0,-0,-0,-0,1
5.669,-0,-8.7326,-0,-0,-0,-0,1
5.67,-0,-8.7631,-0,-0,-0,-0,1
5.671,-0,-8.7932,-0,-0,-0,-0,1
5.672,-0,-8.8229,-0,-0,-0,-0,1
5.673,-0,-8.8523,-0,-0,-0,-0,1
5.674,-0,-8.8814,-0,-0,-0,-0,1
5.675,-0,-8.9101,-0,-0,-0,-0,1
5.676,-0,-8.9384,-0,-0,-0,-0,1
5.677,-0,-8.9664,-0,-0,-0,-0,1
5.678,-0,-8.9941,-0,-0,-0,-0,1
5.679,-0,-9.0213,-0,-0,-0,-0,1
5.68,-0,-9.0483,-0,-0,-0,-0,1
5.681,-0,-9.0748,-0,-0,-0,-0,1
5.682,-0,-9.1011,-0,-0,-0,-0,1
5.683,-0,-9.1269,-0,-0,-0,-0,1
5.684,-0,-9.1524,-0,-0,-0,-0,1
5.685,-0,-9.1775,-0,-0,-0,-0,1
5.686,-0,-9.2023,-0,-0,-0,-0,1
5.687,-0,-9.2267,-0,-0,-0,-0,1
5.688,-0,-9.2508,-0,-0,-0,-0,1
5.689,-0,-9.2745,-0,-0,-0,-0,1
5.69,-0,-9.2978,-0,-0,-0,-0,1
5.691,-0,-9.3207,-0,-0,-0,-0,1
5.692,-0,-9.3433,-0,-0,-0,-0,1
5.693,-0,-9.3655,-0,-0,-0,-0,1
5.694,-0,-9.3873,-0,-0,-0,-0,1
5.695,-0,-9.4088,-0,-0,-0,-0,1
5.696,-0,-9.4299,-0,-0,-0,-0,1
5.697,-0,-9.4506,-0,-0,-0,-0,1
5.698,-0,-9.471,-0,-0,-0,-0,1
5.699,-0,-9.491,-0,-0,-0,-0,1
5.7,-0,-9.5106,-0,-0,-0,-0,1
5.701,-0,-9.5298,-0,-0,-0,-0,1
5.702,-0,-9.5486,-0,-0,-0,-0,1
5.703,-0,-9.5671,-0,-0,-0,-0,1
5.704,-0,-9.5852,-0,-0,-0,-0,1
5.705,-0,-9.6029,-0,-0,-0,-0,1
5.706,-0,-9.6203,-0,-0,-0,-0,1
5.707,-0,-9.6372,-0,-0,-0,-0,1
5.708,-0,-9.6538,-0,-0,-0,-0,1
5.709,-0,-9.67,-0,-0,-0,-0,1
5.71,-0,-9.6858,-0,-0,-0,-0,1
5.711,-0,-9.7013,-0,-0,-0,-0,1
5.712,-0,-9.7163,-0,-0,-0,-0,1
5.713,-0,-9.731,-0,-0,-0,-0,1
5.714,-0,-9.7453,-0,-0,-0,-0,1
5.715,-0,-9.7592,-0,-0,-0,-0,1
5.716,-0,-9.7727,-0,-0,-0,-0,1
5.717,-0,-9.7858,-0,-0,-0,-0,1
5.718,-0,-9.7986,-0,-0,-0,-0,1
5.719,-0,-9.8109,-0,-0,-0,-0,1
5.72,-0,-9.8229,-0,-0,-0,-0,1
5.721,-0,-9.8345,-0,-0,-0,-0,1
5.722,-0,-9.8456,-0,-0,-0,-0,1
5.723,-0,-9.8564,-0,-0,-0,-0,1
5.724,-0,-9.8669,-0,-0,-0,-0,1
5.725,-0,-9.8769,-0,-0,-0,-0,1
5.726,-0,-9.8865,-0,-0,-0,-0,1
5.727,-0,-9.8958,-0,-0,-0,-0,1
5.728,-0,-9.9046,-0,-0,-0,-0,1
5.729,-0,-9.9131,-0,-0,-0,-0,1
5.73,-0,-9.9211,-0,-0,-0,-0,1
5.731,-0,-9.9288,-0,-0,-0,-0,1
5.732,-0,-9.9361,-0,-0,-0,-0,1
5.733,-0,-9.943,-0,-0,-0,-0,1
5.734,-0,-9.9495,-0,-0,-0,-0,1
5.735,-0,-9.9556,-0,-0,-0,-0,1
5.736,-0,-9.9613,-0,-0,-0,-0,1
5.737,-0,-9.9667,-0,-0,-0,-0,1
5.738,-0,-9.9716,-0,-0,-0,-0,1
5.739,-0,-9.9761,-0,-0,-0,-0,1
5.74,-0,-9.9803,-0,-0,-0,-0,1
5.741,-0,-9.984,-0,-0,-0,-0,1
5.742,-0,-9.9874,-0,-0,-0,-0,1
5.743,-0,-9.9903,-0,-0,-0,-0,1
5.744,-0,-9.9929,-0,-0,-0,-0,1
5.745,-0,-9.9951,-0,-0,-0,-0,1
5.746,-0,-9.9968,-0,-0,-0,-0,1
5.747,-0,-9.9982,-0,-0,-0,-0,1
5.748,-0,-9.9992,-0,-0,-0,-0,1
5.749,-0,-9.9998,-0,-0,-0,-0,1
5.75,-0,-10,-0,-0,-0,-0,1
5.751,-0,-9.9998,-0,-0,-0,-0,1
5.752,-0,-9.9992,-0,-0,-0,-0,1
5.753,-0,-9.9982,-0,-0,-0,-0,1
5.754,-0,-9.9968,-0,-0,-0,-0,1
5.755,-0,-9.9951,-0,-0,-0,-0,1
5.756,-0,-9.9929,-0,-0,-0,-0,1
5.757,-0,-9.9903,-0,-0,-0,-0,1
5.758,-0,-9.9874,-0,-0,-0,-0,1
5.759,-0,-9.984,-0,-0,-0,-0,1
5.76,-0,-9.9803,-0,-0,-0,-0,1
5.761,-0,-9.9761,-0,-0,-0,-0,1
5.762,-0,-9.9716,-0,-0,-0,-0,1
5.763,-0,-9.9667,-0,-0,-0,-0,1
5.764,-0,-9.9613,-0,-0,-0,-0,1
5.765,-0,-9.9556,-0,-0,-0,-0,1
5.766,-0,-9.9495,-0,-0,-0,-0,1
5.767,-0,-9.943,-0,-0,-0,-0,1
5.768,-0,-9.9361,-0,-0,-0,-0,1
5.769,-0,-9.9288,-0,-0,-0,-0,1
5.77,-0,-9.9211,-0,-0,-0,-0,1
5.771,-0,-9.9131,-0,-0,-0,-0,1
5.772,-0,-9.9046,-0,-0,-0,-0,1
5.773,-0,-9.8958,-0,-0,-0,-0,1
5.774,-0,-9.8865,-0,-0,-0,-0,1
5.775,-0,-9.8769,-0,-0,-0,-0,1
5.776,-0,-9.8669,-0,-0,-0,-0,1
5.777,-0,-9.8564,-0,-0,-0,-0,1
5.778,-0,-9.8456,-0,-0,-0,-0,1
5.779,-0,-9.8345,-0,-0,-0,-0,1
5.78,-0,-9.8229,-0,-0,-0,-0,1
5.781,-0,-9.8109,-0,-0,-0,-0,1
5.782,-0,-9.7986,-0,-0,-0,-0,1
5.783,-0,-9.7858,-0,-0,-0,-0,1
5.784,-0,-9.7727,-0,-0,-0,-0,1
5.785,-0,-9.7592,-0,-0,-0,-0,1
5.786,-0,-9.7453,-0,-0,-0,-0,1
5.787,-0,-9.731,-0,-0,-0,-0,1
5.788,-0,-9.7163,-0,-0,-0,-0,1
5.789,-0,-9.7013,-0,-0,-0,-0,1
5.79,-0,-9.6858,-0,-0,-0,-0,1
5.791,-0,-9.67,-0,-0,-0,-0,1
5.792,-0,-9.6538,-0,-0,-0,-0,1
5.793,-0,-9.6372,-0,-0,-0,-0,1
5.794,-0,-9.6203,-0,-0,-0,-0,1
5.795,-0,-9.6029,-0,-0,-0,-0,1
5.796,-0,-9.5852,-0,-0,-0,-0,1
5.797,-0,-9.5671,-0,-0,-0,-0,1
5.798,-0,-9.5486,-0,-0,-0,-0,1
5.799,-0,-9.5298,-0,-0,-0,-0,1
5.8,-0,-9.5106,-0,-0,-0,-0,1
5.801,-0,-9.491,-0,-0,-0,-0,1
5.802,-0,-9.471,-0,-0,-0,-0,1
5.803,-0,-9.4506,-0,-0,-0,-0,1
5.804,-0,-9.4299,-0,-0,-0,-0,1
5.805,-0,-9.4088,-0,-0,-0,-0,1
5.806,-0,-9.3873,-0,-0,-0,-0,1
5.807,-0,-9.3655,-0,-0,-0,-0,1
5.808,-0,-9.3433,-0,-0,-0,-0,1
5.809,-0,-9.3207,-0,-0,-0,-0,1
5.81,-0,-9.2978,-0,-0,-0,-0,1
5.811,-0,-9.2745,-0,-0,-0,-0,1
5.812,-0,-9.2508,-0,-0,-0,-0,1
5.813,-0,-9.2267,-0,-0,-0,-0,1
5.814,-0,-9.2023,-0,-0,-0,-0,1
5.815,-0,-9.1775,-0,-0,-0,-0,1
5.816,-0,-9.1524,-0,-0,-0,-0,1
5.817,-0,-9.1269,-0,-0,-0,-0,1
5.818,-0,-9.1011,-0,-0,-0,-0,1
5.819,-0,-9.0748,-0,-0,-0,-0,1
5.82,-0,-9.0483,-0,-0,-0,-0,1
5.821,-0,-9.0213,-0,-0,-0,-0,1
5.822,-0,-8.9941,-0,-0,-0,-0,1
5.823,-0,-8.9664,-0,-0,-0,-0,1
5.824,-0,-8.9384,-0,-0,-0,-0,1
5.825,-0,-8.9101,-0,-0,-0,-0,1
5.826,-0,-8.8814,-0,-0,-0,-0,1
5.827,-0,-8.8523,-0,-0,-0,-0,1
5.828,-0,-8.8229,-0,-0,-0,-0,1
5.829,-0,-8.7932,-0,-0,-0,-0,1
5.83,-0,-8.7631,-0,-0,-0,-0,1
5.831,-0,-8.7326,-0,-0,-0,-0,1
5.832,-0,-8.7018,-0,-0,-0,-0,1
5.833,-0,-8.6707,-0,-0,-0,-0,1
5.834,-0,-8.6392,-0,-0,-0,-0,1
5.835,-0,-8.6074,-0,-0,-0,-0,1
5.836,-0,-8.5753,-0,-0,-0,-0,1
5.837,-0,-8.5428,-0,-0,-0,-0,1
5.838,-0,-8.5099,-0,-0,-0,-0,1
5.839,-0,-8.4768,-0,-0,-0,-0,1
5.84,-0,-8.4433,-0,-0,-0,-0,1
5.841,-0,-8.4094,-0,-0,-0,-0,1
5.842,-0,-8.3753,-0,-0,-0,-0,1
5.843,-0,-8.3408,-0,-0,-0,-0,1
5.844,-0,-8.306,-0,-0,-0,-0,1
5.845,-0,-8.2708,-0,-0,-0,-0,1
5.846,-0,-8.2353,-0,-0,-0,-0,1
5.847,-0,-8.1995,-0,-0,-0,-0,1
5.848,-0,-8.1634,-0,-0,-0,-0,1
5.849,-0,-8.1269,-0,-0,-0,-0,1
5.85,-0,-8.0902,-0,-0,-0,-0,1
5.851,-0,-8.0531,-0,-0,-0,-0,1
5.852,-0,-8.0157,-0,-0,-0,-0,1
5.853,-0,-7.9779,-0,-0,-0,-0,1
5.854,-0,-7.9399,-0,-0,-0,-0,1
5.855,-0,-7.9016,-0,-0,-0,-0,1
5.856,-0,-7.8629,-0,-0,-0,-0,1
5.857,-0,-7.8239,-0,-0,-0,-0,1
5.858,-0,-7.7846,-0,-0,-0,-0,1
5.859,-0,-7.745,-0,-0,-0,-0,1
5.86,-0,-7.7051,-0,-0,-0,-0,1
5.861,-0,-7.6649,-0,-0,-0,-0,1
5.862,-0,-7.6244,-0,-0,-0,-0,1
5.863,-0,-7.5836,-0,-0,-0,-0,1
5.864,-0,-7.5425,-0,-0,-0,-0,1
5.865,-0,-7.5011,-0,-0,-0,-0,1
5.866,-0,-7.4594,-0,-0,-0,-0,1
5.867,-0,-7.4174,-0,-0,-0,-0,1
5.868,-0,-7.3751,-0,-0,-0,-0,1
5.869,-0,-7.3326,-0,-0,-0,-0,1
5.87,-0,-7.2897,-0,-0,-0,-0,1
5.871,-0,-7.2465,-0,-0,-0,-0,1
5.872,-0,-7.2031,-0,-0,-0,-0,1
5.873,-0,-7.1594,-0,-0,-0,-0,1
5.874,-0,-7.1154,-0,-0,-0,-0,1
5.875,-0,-7.0711,-0,-0,-0,-0,1
5.876,-0,-7.0265,-0,-0,-0,-0,1
5.877,-0,-6.9817,-0,-0,-0,-0,1
5.878,-0,-6.9365,-0,-0,-0,-0,1
5.879,-0,-6.8911,-0,-0,-0,-0,1
5.88,-0,-6.8455,-0,-0,-0,-0,1
5.881,-0,-6.7995,-0,-0,-0,-0,1
5.882,-0,-6.7533,-0,-0,-0,-0,1
5.883,-0,-6.7069,-0,-0,-0,-0,1
5.884,-0,-6.6601,-0,-0,-0,-0,1
5.885,-0,-6.6131,-0,-0,-0,-0,1
5.886,-0,-6.5659,-0,-0,-0,-0,1
5.887,-0,-6.5183,-0,-0,-0,-0,1
5.888,-0,-6.4706,-0,-0,-0,-0,1
5.889,-0,-6.4225,-0,-0,-0,-0,1
5.89,-0,-6.3742,-0,-0,-0,-0,1
5.891,-0,-6.3257,-0,-0,-0,-0,1
5.892,-0,-6.2769,-0,-0,-0,-0,1
5.893,-0,-6.2279,-0,-0,-0,-0,1
5.894,-0,-6.1786,-0,-0,-0,-0,1
5.895,-0,-6.1291,-0,-0,-0,-0,1
5.896,-0,-6.0793,-0,-0,-0,-0,1
5.897,-0,-6.0293,-0,-0,-0,-0,1
5.898,-0,-5.979,-0,-0,-0,-0,1
5.899,-0,-5.9286,-0,-0,-0,-0,1
5.9,-0,-5.8779,-0,-0,-0,-0,1
5.901,-0,-5.8269,-0,-0,-0,-0,1
5.902,-0,-5.7757,-0,-0,-0,-0,1
5.903,-0,-5.7243,-0,-0,-0,-0,1
5.904,-0,-5.6727,-0,-0,-0,-0,1
5.905,-0,-5.6208,-0,-0,-0,-0,1
5.906,-0,-5.5688,-0,-0,-0,-0,1
5.907,-0,-5.5165,-0,-0,-0,-0,1
5.908,-0,-5.4639,-0,-0,-0,-0,1
5.909,-0,-5.4112,-0,-0,-0,-0,1
5.91,-0,-5.3583,-0,-0,-0,-0,1
5.911,-0,-5.3051,-0,-0,-0,-0,1
5.912,-0,-5.2517,-0,-0,-0,-0,1
5.913,-0,-5.1982,-0,-0,-0,-0,1
